"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source","Change","Percentage","Increase/Decrease"
141,"Thompson Airport","Thompson","Canada","YTH","CYTH",55.80110168457031,-97.86419677734376,729,"-6","A","America/Winnipeg","airport","OurAirports",153.66529846191406,981.3957717992173,"Increase"
142,"CFB Trenton","Trenton","Canada","YTR","CYTR",44.118900299072266,-77.5280990600586,283,"-5","A","America/Toronto","airport","OurAirports",121.64699935913086,778.0382442613643,"Increase"
143,"Timmins/Victor M. Power","Timmins","Canada","YTS","CYTS",48.569698333699996,-81.376701355,967,"-5","A","America/Toronto","airport","OurAirports",129.94639968869998,816.4424759091833,"Increase"
144,"Billy Bishop Toronto City Centre Airport","Toronto","Canada","YTZ","CYTZ",43.627499,-79.396202,252,"-5","A","America/Toronto","airport","OurAirports",123.023701,796.7818859978195,"Increase"
145,"Tuktoyaktuk Airport","Tuktoyaktuk","Canada","YUB","CYUB",69.43329620361328,-133.0260009765625,15,"-7","A","America/Edmonton","airport","OurAirports",202.45929718017578,1333.175891745165,"Increase"
146,"Montreal / Pierre Elliott Trudeau International Airport","Montreal","Canada","YUL","CYUL",45.4706001282,-73.7407989502,118,"-5","A","America/Toronto","airport","OurAirports",119.2113990784,740.0297142811385,"Increase"
147,"Repulse Bay Airport","Repulse Bay","Canada","YUT","CYUT",66.5214004517,-86.22470092770003,80,"-6","A","America/Winnipeg","airport","OurAirports",152.74610137940005,864.5432041908507,"Increase"
148,"Hall Beach Airport","Hall Beach","Canada","YUX","CYUX",68.77610015869999,-81.2425,30,"-5","A","America/Toronto","airport","OurAirports",150.0186001587,814.606260638689,"Increase"
149,"Rouyn Noranda Airport","Rouyn","Canada","YUY","CYUY",48.20610046386719,-78.83560180664062,988,"-5","A","America/Toronto","airport","OurAirports",127.04170227050781,790.9914044811554,"Increase"
150,"La Ronge Airport","La Ronge","Canada","YVC","CYVC",55.1514015198,-105.262001038,1242,"-6","N","America/Regina","airport","OurAirports",160.4134025578,1055.528611034513,"Increase"
151,"Vermilion Airport","Vermillion","Canada","YVG","CYVG",53.355800628699996,-110.823997498,2025,"-7","A","America/Edmonton","airport","OurAirports",164.1797981267,1111.3170499407754,"Increase"
152,"Qikiqtarjuaq Airport","Broughton Island","Canada","YVM","CYVM",67.5457992554,-64.03140258789999,21,"-5","A","America/Toronto","airport","OurAirports",131.57720184329997,642.2619960458165,"Increase"
153,"Val-d'Or Airport","Val D'or","Canada","YVO","CYVO",48.0532989502,-77.7827987671,1107,"-5","A","America/Toronto","airport","OurAirports",125.8360977173,780.446665274128,"Increase"
154,"Kuujjuaq Airport","Quujjuaq","Canada","YVP","CYVP",58.09609985351562,-68.42690277099611,129,"-5","A","America/Toronto","airport","OurAirports",126.52300262451172,686.4468503683414,"Increase"
155,"Norman Wells Airport","Norman Wells","Canada","YVQ","CYVQ",65.28160095214844,-126.7979965209961,238,"-7","A","America/Edmonton","airport","OurAirports",192.07959747314453,1270.9222888458953,"Increase"
156,"Vancouver International Airport","Vancouver","Canada","YVR","CYVR",49.193901061999995,-123.183998108,14,"-8","A","America/Vancouver","airport","OurAirports",172.37789916999998,1235.3440312864016,"Increase"
157,"Buffalo Narrows Airport","Buffalo Narrows","Canada","YVT","CYVT",55.8418998718,-108.41799926799999,1423,"-6","N","America/Regina","airport","OurAirports",164.25989913979998,1087.1215097042577,"Increase"
158,"Wiarton Airport","Wiarton","Canada","YVV","CYVV",44.7458,-81.107201,729,"-5","A","America/Toronto","airport","OurAirports",125.853001,813.8846315421337,"Increase"
159,"Petawawa Airport","Petawawa","Canada","YWA","CYWA",45.95220184326172,-77.31919860839844,427,"-5","A","America/Toronto","airport","OurAirports",123.27140045166016,775.8745866016294,"Increase"
160,"Winnipeg / James Armstrong Richardson International Airport","Winnipeg","Canada","YWG","CYWG",49.909999847399995,-97.2398986816,783,"-6","A","America/Winnipeg","airport","OurAirports",147.14989852899998,975.3472917444494,"Increase"
161,"Wabush Airport","Wabush","Canada","YWK","CYWK",52.92190170288086,-66.86440277099611,1808,"-4","A","America/Halifax","airport","OurAirports",119.78630447387697,670.9074819816233,"Increase"
162,"Williams Lake Airport","Williams Lake","Canada","YWL","CYWL",52.1831016541,-122.054000854,3085,"-8","A","America/Vancouver","airport","OurAirports",174.2371025081,1223.8789649643045,"Increase"
163,"Wrigley Airport","Wrigley","Canada","YWY","CYWY",63.20940017700195,-123.43699645996094,489,"-7","A","America/Edmonton","airport","OurAirports",186.6463966369629,1237.3227911746806,"Increase"
164,"Cranbrook/Canadian Rockies International Airport","Cranbrook","Canada","YXC","CYXC",49.610801696777,-115.78199768066001,3082,"-7","A","America/Edmonton","airport","OurAirports",165.39279937743703,1161.1537830286468,"Increase"
165,"Edmonton City Centre (Blatchford Field) Airport","Edmonton","Canada","YXD","CYXD",53.5724983215,-113.52100372299999,2202,"-7","A","America/Edmonton","airport","OurAirports",167.09350204449999,1138.3290536522272,"Increase"
166,"Saskatoon John G. Diefenbaker International Airport","Saskatoon","Canada","YXE","CYXE",52.170799255371094,-106.6999969482422,1653,"-6","N","America/Regina","airport","OurAirports",158.87079620361328,1070.0451748170376,"Increase"
167,"Medicine Hat Airport","Medicine Hat","Canada","YXH","CYXH",50.01890182495117,-110.72100067138672,2352,"-7","A","America/Edmonton","airport","OurAirports",160.7399024963379,1110.4235899120524,"Increase"
168,"Fort St John Airport","Fort Saint John","Canada","YXJ","CYXJ",56.23809814453125,-120.73999786376952,2280,"-7","A","America/Dawson_Creek","airport","OurAirports",176.97809600830078,1210.5469217571701,"Increase"
169,"Sioux Lookout Airport","Sioux Lookout","Canada","YXL","CYXL",50.11389923095703,-91.9052963256836,1258,"-6","A","America/Winnipeg","airport","OurAirports",142.01919555664062,921.8868915229667,"Increase"
170,"Pangnirtung Airport","Pangnirtung","Canada","YXP","CYXP",66.1449966431,-65.71360015869999,75,"-5","A","America/Toronto","airport","OurAirports",131.8585968018,659.1294796048956,"Increase"
171,"Earlton (Timiskaming Regional) Airport","Earlton","Canada","YXR","CYXR",47.6974006546,-79.84734535220001,800,"-5","A","America/Toronto","airport","OurAirports",127.54474600680001,801.1474932863557,"Increase"
172,"Prince George Airport","Prince George","Canada","YXS","CYXS",53.8894004822,-122.679000854,2267,"-8","A","America/Vancouver","airport","OurAirports",176.5684013362,1230.0665044697425,"Increase"
173,"Northwest Regional Airport Terrace-Kitimat","Terrace","Canada","YXT","CYXT",54.468498,-128.576009,713,"-8","A","America/Vancouver","airport","OurAirports",183.044507,1289.1206472711037,"Increase"
174,"London Airport","London","Canada","YXU","CYXU",43.035599,-81.1539,912,"-5","A","America/Toronto","airport","OurAirports",124.18949899999998,814.4247388275228,"Increase"
175,"Abbotsford Airport","Abbotsford","Canada","YXX","CYXX",49.02529907226562,-122.36100006103516,195,"-8","A","America/Vancouver","airport","OurAirports",171.38629913330078,1227.1058752378713,"Increase"
176,"Whitehorse / Erik Nielsen International Airport","Whitehorse","Canada","YXY","CYXY",60.709598541300004,-135.067001343,2317,"-8","A","America/Vancouver","airport","OurAirports",195.7765998843,1353.8948181493247,"Increase"
177,"North Bay Jack Garland Airport","North Bay","Canada","YYB","CYYB",46.363602,-79.422798,1215,"-5","A","America/Toronto","airport","OurAirports",125.7864,796.9410220108429,"Increase"
178,"Calgary International Airport","Calgary","Canada","YYC","CYYC",51.113899231000005,-114.019996643,3557,"-7","A","America/Edmonton","airport","OurAirports",165.13389587400002,1143.4306707659714,"Increase"
179,"Smithers Airport","Smithers","Canada","YYD","CYYD",54.82469940185547,-127.18299865722656,1712,"-8","A","America/Vancouver","airport","OurAirports",182.00769805908203,1275.149798628598,"Increase"
180,"Fort Nelson Airport","Fort Nelson","Canada","YYE","CYYE",58.8363990784,-122.59700012200001,1253,"-8","A","America/Vancouver","airport","OurAirports",181.4333992004,1229.0536943426646,"Increase"
181,"Penticton Airport","Penticton","Canada","YYF","CYYF",49.46310043334961,-119.60199737548828,1129,"-8","A","America/Vancouver","airport","OurAirports",169.0650978088379,1199.4379782133103,"Increase"
182,"Charlottetown Airport","Charlottetown","Canada","YYG","CYYG",46.290000915527344,-63.12110137939453,160,"-4","A","America/Halifax","airport","OurAirports",109.41110229492188,633.5746150065394,"Increase"
183,"Taloyoak Airport","Spence Bay","Canada","YYH","CYYH",69.5466995239,-93.57669830319999,92,"-7","A","America/Edmonton","airport","OurAirports",163.1233978271,938.1125062407762,"Increase"
184,"Victoria International Airport","Victoria","Canada","YYJ","CYYJ",48.646900177,-123.426002502,63,"-8","A","America/Vancouver","airport","OurAirports",172.072902679,1237.7972062597692,"Increase"
185,"Lynn Lake Airport","Lynn Lake","Canada","YYL","CYYL",56.86389923095703,-101.07599639892578,1170,"-6","A","America/Winnipeg","airport","OurAirports",157.9398956298828,1013.5374712964581,"Increase"
186,"Swift Current Airport","Swift Current","Canada","YYN","CYYN",50.291900634799994,-107.691001892,2680,"-6","N","America/Regina","airport","OurAirports",157.9829025268,1080.051337910388,"Increase"
187,"Churchill Airport","Churchill","Canada","YYQ","CYYQ",58.73920059204102,-94.06500244140624,94,"-6","A","America/Winnipeg","airport","OurAirports",152.80420303344727,943.2514252076263,"Increase"
188,"Goose Bay Airport","Goose Bay","Canada","YYR","CYYR",53.3191986084,-60.425800323500006,160,"-4","A","America/Halifax","airport","OurAirports",113.7449989319,606.391287340924,"Increase"
189,"St. John's International Airport","St. John's","Canada","YYT","CYYT",47.618598938000005,-52.751899719200004,461,"-3.5","A","America/St_Johns","airport","OurAirports",100.37049865720002,529.6267975241325,"Increase"
190,"Kapuskasing Airport","Kapuskasing","Canada","YYU","CYYU",49.41389846801758,-82.46749877929688,743,"-5","A","America/Toronto","airport","OurAirports",131.88139724731445,827.343900818171,"Increase"
191,"Armstrong Airport","Armstrong","Canada","YYW","CYYW",50.29029846191406,-88.90969848632812,1058,"-5","A","America/Toronto","airport","OurAirports",139.1999969482422,891.8649142891458,"Increase"
192,"Mont Joli Airport","Mont Joli","Canada","YYY","CYYY",48.60860061645508,-68.20809936523439,172,"-5","A","America/Toronto","airport","OurAirports",116.81669998168947,684.4842041644799,"Increase"
193,"Lester B. Pearson International Airport","Toronto","Canada","YYZ","CYYZ",43.6772003174,-79.63059997559999,569,"-5","A","America/Toronto","airport","OurAirports",123.30780029299999,799.1291614833297,"Increase"
194,"Downsview Airport","Toronto","Canada","YZD","CYZD",43.74250030517578,-79.4655990600586,652,"-5","A","America/Toronto","airport","OurAirports",123.20809936523438,797.4726585666523,"Increase"
195,"Gore Bay Manitoulin Airport","Gore Bay","Canada","YZE","CYZE",45.88529968261719,-82.56780242919922,635,"-5","A","America/Toronto","airport","OurAirports",128.4531021118164,828.4774633934105,"Increase"
196,"Yellowknife Airport","Yellowknife","Canada","YZF","CYZF",62.46279907226562,-114.44000244140624,675,"-7","A","America/Edmonton","airport","OurAirports",176.90280151367185,1147.2321549644241,"Increase"
197,"Slave Lake Airport","Slave Lake","Canada","YZH","CYZH",55.293098449700004,-114.777000427,1912,"-7","A","America/Edmonton","airport","OurAirports",170.0700988767,1150.845796794657,"Increase"
198,"Sandspit Airport","Sandspit","Canada","YZP","CYZP",53.25429916379999,-131.813995361,21,"-8","A","America/Vancouver","airport","OurAirports",185.0682945248,1321.6151339697221,"Increase"
199,"Chris Hadfield Airport","Sarnia","Canada","YZR","CYZR",42.9994010925293,-82.30889892578125,594,"-5","A","America/Toronto","airport","OurAirports",125.30830001831055,826.0031763588994,"Increase"
200,"Port Hardy Airport","Port Hardy","Canada","YZT","CYZT",50.68059921264648,-127.36699676513672,71,"-8","A","America/Vancouver","airport","OurAirports",178.0475959777832,1277.183098883907,"Increase"
201,"Whitecourt Airport","Whitecourt","Canada","YZU","CYZU",54.14390182495117,-115.78700256347656,2567,"-7","A","America/Edmonton","airport","OurAirports",169.93090438842773,1161.0085305939726,"Increase"
202,"Sept-ÃŽles Airport","Sept-iles","Canada","YZV","CYZV",50.22330093383789,-66.26560211181639,180,"-5","A","America/Toronto","airport","OurAirports",116.48890304565428,664.9754406083148,"Increase"
203,"Teslin Airport","Teslin","Canada","YZW","CYZW",60.17279815673828,-132.74299621582028,2313,"-8","A","America/Vancouver","airport","OurAirports",192.91579437255857,1330.6359921299195,"Increase"
204,"CFB Greenwood","Greenwood","Canada","YZX","CYZX",44.98440170288086,-64.91690063476561,92,"-4","A","America/Halifax","airport","OurAirports",109.90130233764647,651.6121043589076,"Increase"
205,"Faro Airport","Faro","Canada","ZFA","CZFA",62.20750045776367,-133.37600708007812,2351,"-8","A","America/Vancouver","airport","OurAirports",195.5835075378418,1336.904121053542,"Increase"
206,"Fort Mcpherson Airport","Fort Mcpherson","Canada","ZFM","CZFM",67.40750122070311,-134.86099243164062,116,"-7","A","America/Edmonton","airport","OurAirports",202.26849365234375,1351.6106065845427,"Increase"
207,"Blida Airport","Blida","Algeria","QLD","DAAB",36.50360107421875,2.814169883728028,535,"1","N","Africa/Algiers","airport","OurAirports",33.68943119049072,-27.21879177608394,"Increase"
208,"Bou Saada Airport","Bou Saada","Algeria","BUJ","DAAD",35.33250045776367,4.206389904022217,1506,"1","N","Africa/Algiers","airport","OurAirports",31.126110553741455,-41.182950617368554,"Increase"
209,"Soummam Airport","Bejaja","Algeria","BJA","DAAE",36.712001800500005,5.0699200630200005,20,"1","N","Africa/Algiers","airport","OurAirports",31.642081737480005,-49.8373004290225,"Increase"
210,"Houari Boumediene Airport","Algier","Algeria","ALG","DAAG",36.691001892089844,3.215409994125366,82,"1","N","Africa/Algiers","airport","OurAirports",33.47559189796448,-31.241734778906284,"Increase"
211,"Djanet Inedbirene Airport","Djanet","Algeria","DJG","DAAJ",24.292801,9.45244,3176,"1","N","Africa/Algiers","airport","OurAirports",14.840361000000001,-93.91350457464331,"Increase"
212,"Boufarik Airport","Boufarik","Algeria","\N","DAAK",36.545799,2.8761099999999997,335,"1","N","Africa/Algiers","airport","OurAirports",33.669689000000005,-27.839798785597765,"Increase"
213,"Reggane Airport","Reggan","Algeria","\N","DAAN",26.7101,0.285647,955,"1","N","Africa/Algiers","airport","OurAirports",26.424453,-1.867164344087068,"Increase"
214,"Illizi Takhamalt Airport","Illizi","Algeria","VVZ","DAAP",26.7234992981,8.62265014648,1778,"1","N","Africa/Algiers","airport","OurAirports",18.100849151619997,-85.5491631810032,"Increase"
215,"Ain Oussera Airport","Ain Oussera","Algeria","\N","DAAQ",35.52539825439453,2.8787100315093994,2132,"1","N","Africa/Algiers","airport","OurAirports",32.64668822288513,-27.868132764354527,"Increase"
216,"Aguenar â€“ Hadj Bey Akhamok Airport","Tamanrasset","Algeria","TMR","DAAT",22.8115005493,5.45107984543,4518,"1","N","Africa/Algiers","airport","OurAirports",17.36042070387,-53.74976036886802,"Increase"
217,"Jijel Ferhat Abbas Airport","Jijel","Algeria","GJL","DAAV",36.7951011658,5.873610019680001,36,"1","N","Africa/Algiers","airport","OurAirports",30.921491146119997,-57.89573041477966,"Increase"
218,"Mecheria Airport","Mecheria","Algeria","MZW","DAAY",33.535900116,-0.242353007197,3855,"1","N","Africa/Algiers","airport","OurAirports",33.778253123197004,3.4307567456647186,"Increase"
219,"Relizane Airport","Relizane","Algeria","\N","DAAZ",35.752201,0.626272,282,"1","N","Africa/Algiers","airport","OurAirports",35.125929,-5.280237019441685,"Increase"
220,"Rabah Bitat Airport","Annaba","Algeria","AAE","DABB",36.822201,7.8091740000000005,16,"1","N","Africa/Algiers","airport","OurAirports",29.013027,-77.30381787117342,"Increase"
221,"Mohamed Boudiaf International Airport","Constantine","Algeria","CZL","DABC",36.2760009765625,6.620389938354492,2265,"1","N","Africa/Algiers","airport","OurAirports",29.655611038208008,-65.3863999282613,"Increase"
222,"Cheikh Larbi TÃ©bessi Airport","Tebessa","Algeria","TEE","DABS",35.4315986633,8.120719909670001,2661,"1","N","Africa/Algiers","airport","OurAirports",27.31087875363,-80.43639338135083,"Increase"
224,"Hassi R'Mel Airport","Tilrempt","Algeria","HRM","DAFH",32.93040084838867,3.311539888381958,2540,"1","N","Africa/Algiers","airport","OurAirports",29.618860960006714,-32.215960668768034,"Increase"
225,"Bou Chekif Airport","Tiaret","Algeria","TID","DAOB",35.3410987854,1.4631500244100002,3245,"1","N","Africa/Algiers","airport","OurAirports",33.87794876099,-13.672901051508244,"Increase"
226,"Bou Sfer Airport","Bou Sfer","Algeria","\N","DAOE",35.73540115356445,-0.8053889870643616,187,"1","N","Africa/Algiers","airport","OurAirports",36.540790140628815,9.076427437344025,"Increase"
227,"Tindouf Airport","Tindouf","Algeria","TIN","DAOF",27.700399398800002,-8.167099952700001,1453,"1","N","Africa/Algiers","airport","OurAirports",35.8674993515,82.96583642935362,"Increase"
228,"Ech Cheliff Airport","Ech-cheliff","Algeria","CFK","DAOI",36.212699890100005,1.33176994324,463,"1","N","Africa/Algiers","airport","OurAirports",34.88092994686001,-12.35447575527241,"Increase"
